659,"Buy",365.02535,36.0000
660,"Buy",361.44445,36.0000
661,"Buy",368.83216,36.0000
662,"Buy",368.65667,44.0000
663,"Buy",366.91123,36.0000
664,"Buy",365.90759,60.0000
665,"Buy",367.35663,36.0000
666,"Buy",367.84975,36.0000
667,"Buy",366.90543,60.0000
668,"Buy",367.66192,42.0000
669,"Buy",351.80952,36.0000
670,"Buy",351.79200,37.0000
671,"Buy",357.05451,36.0000
672,"Buy",360.43025,36.0000
673,"Buy",357.86282,36.0000
674,"Buy",359.78183,57.3000
675,"Buy",360.02401,60.0000
676,"Buy",360.41766,36.0000
677,"Buy",365.87176,36.0000
678,"Buy",370.92342,44.0000
679,"Buy",363.59143,36.0000
680,"Buy",352.80378,32.0000
681,"Buy",354.42328,32.0000
682,"Buy",361.69019,36.0000
683,"Buy",374.79584,36.0000
684,"Buy",365.70268,36.0000
685,"Buy",374.86068,36.0000
686,"Buy",376.98393,36.0000
687,"Buy",378.87878,36.0000
688,"Buy",380.44238,36.0000
689,"Buy",379.03549,20.0000
690,"Buy",382.04051,36.0000
691,"Buy",388.54367,36.0000
692,"Buy",401.18040,20.0000
693,"Buy",403.20000,40.0000
694,"Buy",411.26850,40.0000
695,"Buy",411.30081,20.0000
696,"Buy",409.26340,20.0000
697,"Buy",401.09147,20.0000
698,"Buy",404.63565,40.0000
699,"Buy",402.00648,40.0000
700,"Buy",397.93775,40.0000
701,"Buy",395.10317,36.0000
702,"Buy",404.17000,33.0000
703,"Buy",404.81097,33.0000
704,"Buy",407.22281,40.0000
705,"Buy",412.21482,20.0000
706,"Buy",413.91464,40.0000
707,"Buy",419.17947,33.0000
708,"Buy",424.64286,20.0000
709,"Buy",422.19179,30.0000
710,"Buy",421.82197,40.0000
711,"Buy",424.97118,27.0000
712,"Buy",423.80761,40.0000
713,"Buy",431.31167,40.0000
714,"Buy",428.40058,40.0000
715,"Buy",430.27678,40.0000
716,"Buy",430.33449,40.0000
717,"Buy",430.18804,40.0000
718,"Buy",428.37882,33.0000
719,"Buy",428.39218,40.0000
720,"Buy",425.27133,33.0000
721,"Buy",421.66776,33.0000
722,"Buy",422.73809,40.0000
723,"Buy",424.36190,33.0000
724,"Buy",421.04126,33.0000
725,"Buy",427.81519,33.0000
726,"Buy",423.25712,33.0000
727,"Buy",421.85806,40.0000
728,"Buy",430.36699,40.0000
729,"Buy",428.91117,40.0000
730,"Buy",429.38072,20.0000
731,"Buy",429.40293,40.0000
732,"Buy",432.21988,40.0000
733,"Buy",425.23445,40.0000
734,"Buy",425.31296,40.0000
735,"Buy",425.38766,40.0000
736,"Buy",418.31977,40.0000
737,"Buy",420.16043,40.0000
738,"Buy",423.37193,40.0000
739,"Buy",427.88193,20.0000
740,"Buy",428.08093,33.8000
741,"Buy",429.85925,40.0000
742,"Buy",431.15465,20.0000
743,"Buy",426.70229,28.9000
744,"Buy",429.39828,33.0000
745,"Buy",429.39767,33.0000
746,"Buy",430.28459,33.0000
747,"Buy",431.16805,33.0000
748,"Buy",421.77824,35.0000
749,"Buy",418.19226,40.0000
750,"Buy",418.18548,25.0000
751,"Buy",414.50809,40.0000
752,"Buy",405.21119,40.0000
753,"Buy",407.14772,40.0000
754,"Buy",403.19004,40.0000
755,"Buy",409.93477,40.0000
756,"Buy",409.72322,40.0000
757,"Buy",412.94625,40.0000
758,"Buy",416.34783,40.0000
759,"Buy",416.60675,20.0000
760,"Buy",418.32326,40.0000
761,"Buy",416.02309,30.0000
762,"Buy",432.30145,20.0000
763,"Buy",438.46693,20.0000
764,"Buy",452.58011,40.0000
765,"Buy",455.79246,44.0000
766,"Buy",452.58552,20.0000
767,"Buy",457.26097,44.0000
768,"Buy",450.05799,40.0000
769,"Buy",461.98567,44.0000
770,"Buy",462.58916,50.0000
771,"Buy",472.09964,20.0000
772,"Buy",456.32373,45.0000
773,"Buy",461.27944,50.0000
774,"Buy",467.50857,40.0000
775,"Buy",466.20540,44.0000
776,"Buy",469.59019,30.0000
777,"Buy",460.34145,44.0000
778,"Buy",463.97286,22.0000
779,"Buy",466.44969,20.0000
780,"Buy",467.89970,20.0000
781,"Buy",468.66214,44.0000
782,"Buy",461.92392,20.0000
783,"Buy",469.74299,20.0000
784,"Buy",476.05532,44.0000
785,"Buy",482.87861,30.0000
786,"Buy",491.75510,44.0000
787,"Buy",495.78449,44.0000
788,"Buy",490.45062,20.0000
789,"Buy",492.85741,20.0000
790,"Buy",503.90000,44.0000
791,"Buy",493.98414,44.0000
792,"Buy",507.04826,44.0000
793,"Buy",513.53343,48.0000
794,"Buy",519.11679,30.0000
795,"Buy",514.17476,48.0000
796,"Buy",503.93980,48.0000
797,"Buy",504.00000,44.0000
798,"Buy",498.85199,44.0000
799,"Buy",491.91658,44.0000
800,"Buy",494.21508,50.0000
801,"Buy",499.99800,20.0000
802,"Buy",532.22367,48.0000
803,"Buy",534.76507,48.0000
804,"Buy",520.32369,48.0000
805,"Buy",530.26580,40.0000
806,"Buy",533.59875,35.0000
807,"Buy",534.15094,48.0000
808,"Buy",536.84046,48.0000
809,"Buy",548.98504,30.0000
810,"Buy",549.02805,29.0000
811,"Buy",550.23042,48.0000
812,"Buy",551.41712,48.0000
813,"Buy",549.35780,48.0000
814,"Buy",518.35166,48.0000
815,"Buy",532.30466,48.0000
816,"Buy",516.33726,48.0000
817,"Buy",513.92280,48.0000
818,"Buy",514.05917,48.0000
819,"Buy",518.05274,50.0000
820,"Buy",520.20360,48.0000
821,"Buy",521.77359,48.0000
822,"Buy",538.17728,45.0000
823,"Buy",536.89557,48.0000
